p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.1430607522871213e+35,0.0,2.0,2,1.854826101407779,13.020850317004387,0.21035227495931447,1.0267572152169877,0.04416518717186443,71.49122683475701,1.0,True,False
3.5622478902624224e+35,0.0,2.0,2,2.0555428522041694,12.466716579933115,0.24347692586162978,1.0695226327393061,0.03424769492366732,26.684006547293095,1.0,True,False
1.2742749857031426e+33,1000000000.0,2.0,2,0.3871352551048462,27.897809740830283,0.020491604998909535,1.4130940608333045,0.06334626208441682,11688259.781855717,0.01629598876351455,True,False
1e+33,1000000000.0,2.0,2,0.38628947670253905,28.987174652857302,0.01967842568456668,1.3835257319964631,0.06690446913228415,15115137.941539565,0.015331550649337415,True,False
3.359818286283788e+33,1000000000.0,2.0,2,0.38642416842282695,23.712291713428773,0.024064348747431904,1.526290768705888,0.05036732342428561,4160897.8034178438,0.020757990375311706,True,False
2.0691380811147986e+33,1000000000.0,2.0,2,0.3875562678042849,25.764463103550426,0.022212478945767847,1.4708201169565873,0.05659953767061573,6978088.5916990815,0.01839984527067143,True,False
1.6237767391887176e+33,1000000000.0,2.0,2,0.38754879129508657,26.82165456800219,0.02133654925915052,1.4421826085146707,0.059913251524169986,9032557.127614431,0.0173177321687859,True,False
2.636650898730345e+33,1000000000.0,2.0,2,0.3871763091669625,24.72783381192248,0.0231209706916336,1.4988986471618735,0.05341410448220317,5389325.029012739,0.019545507319101336,True,False
6.951927961775648e+33,1000000000.0,2.0,2,0.41716481730569144,19.609118885912885,0.03141470279541011,1.5810084483729634,0.0441597133388418,962210.7613274854,0.07459354832239394,True,False
5.455594781168515e+33,1000000000.0,2.0,2,0.3964952954555894,21.07671124688636,0.02777912448381204,1.5760991950917533,0.04487478135151264,1808499.1825809781,0.06380957910289867,True,False
